post_id,baseline_category,baseline_confidence,refined_category,refined_confidence,change_type,confidence_delta,baseline_entities,refined_entities
3154815631647061344,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican"", ""vegan"", ""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""breakfast"": [""breakfast""], ""lunch"": [""lunch""], ""dinner"": [""dinner""], ""drinks"": [""beer"", ""drink"", ""drinks"", ""margarita""]}, ""cuisine_evidence"": {""mexican"": [""taco""], ""vegan"": [""vegan""], ""coffee_cafe"": [""coffee""]}, ""content_evidence"": {""event"": [""live music""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlantadrinks"", ""atlcoffee"", ""atlfoodie"", ""atlthingstodo"", ""atlvegan""], ""mentions"": [""asw.exchange"", ""atllovesmo"", ""bestendbrewing"", ""boxcaratl"", ""culturedsouth"", ""fincatofilter"", ""halfwaycrooksbeer"", ""leeandwhite"", ""mondaynightgarage"", ""muchachoatl"", ""summerhill_atl"", ""wildheavenwestend""], ""likes"": 4431, ""comments"": 50, ""video_views"": 56193}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.346, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mexican"", ""vegan"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""mexican"", ""coffee_cafe"", ""vegan""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.429, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3770761304626819203,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican"", ""italian"", ""japanese""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""margarita"", ""shot""]}, ""cuisine_evidence"": {""mexican"": [""taco"", ""birria""], ""italian"": [""pizza""], ""japanese"": [""ramen""]}, ""content_evidence"": {""event"": [""pop-up""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats""], ""mentions"": [""rrealtacos""], ""likes"": 6704, ""comments"": 95, ""video_views"": 46515}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.322, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mexican"", ""italian"", ""japanese""], ""newly_detected"": [], ""removed"": [""mexican"", ""japanese"", ""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.397, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3464879931496727806,drinks,0.95,drinks,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""seafood"", ""bakery""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""happy hour"", ""gin""]}, ""cuisine_evidence"": {""seafood"": [""seafood"", ""oyster"", ""crab"", ""fish""], ""bakery"": [""bread""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atldatenight"", ""atlfood"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""lure.atl""], ""likes"": 4389, ""comments"": 112, ""video_views"": 44746}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.356, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""seafood"", ""bakery""], ""newly_detected"": [], ""removed"": [""seafood"", ""bakery""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.345, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3139441996691210340,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""drinks"": [""drink"", ""drinks"", ""shot"", ""shots""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""event"", ""concert""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""abvgallery"", ""atl.united"", ""atllovesmo"", ""candlelight.concerts"", ""experience.luxardo"", ""gregmike"", ""mercedesbenzstadium"", ""slingshotsocialatl""], ""likes"": 3803, ""comments"": 53, ""video_views"": 43089}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.42, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.426, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3417124463937155691,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""american"", ""italian"", ""bbq""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""breakfast"": [""breakfast"", ""pancake"", ""eggs""], ""brunch"": [""brunch"", ""mimosa""], ""dessert"": [""cake""], ""drinks"": [""cocktail"", ""cocktails"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {""american"": [""fried chicken""], ""italian"": [""italian"", ""pasta"", ""pizza""], ""bbq"": [""smoked""]}, ""content_evidence"": {""event"": [""market"", ""seasonal""]}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlblog"", ""atlbrunch"", ""atleats""], ""mentions"": [""atlantabeltline."", ""atllovesmo"", ""indacoatl"", ""poncecitymarket""], ""likes"": 5428, ""comments"": 98, ""video_views"": 36493}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.44, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""american"", ""italian"", ""bbq""], ""newly_detected"": [], ""removed"": [""bbq"", ""american"", ""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.44, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3720812683521535409,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican"", ""italian""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""drink"", ""drinks"", ""margarita"", ""shot""]}, ""cuisine_evidence"": {""mexican"": [""taco"", ""birria""], ""italian"": [""pizza""]}, ""content_evidence"": {""event"": [""market""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""atlantabeltline"", ""beltlinekevin"", ""rrealtacos""], ""likes"": 3827, ""comments"": 104, ""video_views"": 34105}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.385, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.575}, ""baseline_cuisines"": [""mexican"", ""italian""], ""newly_detected"": [], ""removed"": [""italian""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.421, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3330101567170629505,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""vegan""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""lunch"": [""sandwich""], ""drinks"": [""cocktail"", ""wine"", ""bar"", ""gin""], ""snack"": [""small bites""]}, ""cuisine_evidence"": {""vegan"": [""vegan"", ""plant based""]}, ""content_evidence"": {""event"": [""event""]}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""breakerbreaker_atl"", ""lasemilla.atl."", ""lingeringshade""], ""likes"": 3497, ""comments"": 91, ""video_views"": 33743}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.306, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""vegan""], ""newly_detected"": [], ""removed"": [""vegan""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.428, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3387336254139302765,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""italian"", ""bbq""], ""content_type"": ""event"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""mocktail"", ""bourbon"", ""vodka"", ""rum""]}, ""cuisine_evidence"": {""italian"": [""italian"", ""pizza""], ""bbq"": [""smoked""]}, ""content_evidence"": {""event"": [""limited time""]}}, ""metadata"": {""hashtags"": [""higherorderofpizza"", ""mellowmushroompartner""], ""mentions"": [""mellowmushroom""], ""likes"": 5833, ""comments"": 124, ""video_views"": 26340}}","{""meal_type_evidence"": {""embedding_label"": ""lunch"", ""embedding_similarity"": 0.37, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""italian"", ""bbq""], ""newly_detected"": [], ""removed"": [""bbq"", ""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.354, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3510567264342980768,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""bbq"", ""bakery""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, USA"", ""slug"": ""atlanta-usa""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night"", ""supper""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""drink"", ""drinks"", ""martini"", ""shot""]}, ""cuisine_evidence"": {""bbq"": [""smoked""], ""bakery"": [""bread""]}, ""content_evidence"": {""event"": [""seasonal""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""bovinoafterdark"", ""homefortheholidaysatl"", ""resy"", ""supperdeluxeatl."", ""thevineclubatl""], ""likes"": 2202, ""comments"": 113, ""video_views"": 25667}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.428, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""bbq"", ""bakery""], ""newly_detected"": [], ""removed"": [""bbq"", ""bakery""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.381, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3521710612977315044,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""bbq"", ""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, GA"", ""slug"": ""atlanta-ga""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""dessert"": [""dessert""], ""drinks"": [""cocktail"", ""cocktails"", ""beer"", ""bar"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {""bbq"": [""smoked""], ""coffee_cafe"": [""espresso""]}, ""content_evidence"": {""event"": [""event""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""avize.atl"", ""kingofthechews""], ""likes"": 2174, ""comments"": 89, ""video_views"": 25102}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.4, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.402}, ""baseline_cuisines"": [""bbq"", ""coffee_cafe""], ""newly_detected"": [""american""], ""removed"": [""bbq"", ""coffee_cafe""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.373, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3551464731623369558,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""lunch"": [""sandwich""], ""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""wine"", ""bar"", ""happy hour""]}, ""cuisine_evidence"": {""seafood"": [""fish""]}, ""content_evidence"": {""event"": [""market""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""chefhectorsantiago"", ""lametroatl"", ""poncecitymarket""], ""likes"": 2574, ""comments"": 102, ""video_views"": 24476}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.38, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.506}, ""baseline_cuisines"": [""seafood""], ""newly_detected"": [""mexican""], ""removed"": [""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.384, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3512017135923100149,drinks,0.95,drinks,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""liquor"", ""bar"", ""tequila"", ""rum"", ""shot"", ""shots""]}, ""cuisine_evidence"": {""mexican"": [""taco"", ""birria""], ""coffee_cafe"": [""coffee""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie"", ""rrealtacos""], ""mentions"": [""rrealtacos""], ""likes"": 2856, ""comments"": 67, ""video_views"": 22978}}","{""meal_type_evidence"": {""embedding_label"": ""dessert"", ""embedding_similarity"": 0.441, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mexican"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""mexican"", ""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.255, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3512804623264228087,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""bakery""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta"", ""slug"": ""atlanta""}, ""signals"": {""meal_evidence"": {""breakfast"": [""pancake"", ""eggs""], ""dessert"": [""cake""], ""drinks"": [""cocktail"", ""cocktails"", ""beer"", ""bar""]}, ""cuisine_evidence"": {""bakery"": [""bread""]}, ""content_evidence"": {""event"": [""live music""]}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atlblog"", ""atlchristmas"", ""atleats""], ""mentions"": [""atllovesmo"", ""gabeergarden"", ""malskitchenatl"", ""toasttab""], ""likes"": 1863, ""comments"": 69, ""video_views"": 21109}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.377, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""bakery""], ""newly_detected"": [], ""removed"": [""bakery""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.338, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
